date,open,high,low,close,RSI
1531872000000,7317.44000000,7588.08000000,7225.38000000,7381.90000000,66.67743849546325
1531958400000,7381.88000000,7576.28000000,7270.00000000,7466.21000000,67.88697425939823
1532044800000,7468.86000000,7700.00000000,7273.00000000,7337.53000000,64.06475038659246
1532131200000,7337.47000000,7458.47000000,7211.00000000,7398.78000000,65.07278027370053
1532217600000,7399.25000000,7582.40000000,7335.50000000,7394.79000000,64.94497470392699
1532304000000,7394.78000000,7833.00000000,7375.00000000,7721.01000000,70.11330926290725
1532390400000,7721.65000000,8486.00000000,7696.00000000,8397.24000000,77.51411305525264
1532476800000,8397.24000000,8491.77000000,8050.00000000,8175.64000000,71.28456460432574
1532563200000,8175.63000000,8315.69000000,7850.06000000,7920.00000000,64.81337453611509
1532649600000,7920.00000000,8285.00000000,7805.00000000,8188.57000000,68.0906981724525
1532736000000,8188.57000000,8246.54000000,8067.00000000,8225.04000000,68.51948992158835
1532822400000,8225.04000000,8294.51000000,8115.00000000,8211.00000000,68.13987221538136
1532908800000,8210.99000000,8273.00000000,7866.00000000,8173.92000000,67.08280919144654
1532995200000,8171.40000000,8180.00000000,7633.00000000,7730.93000000,55.9214545778697
1533081600000,7735.67000000,7750.00000000,7430.00000000,7604.58000000,53.20248951415931
1533168000000,7600.08000000,7709.46000000,7455.72000000,7525.71000000,51.518611616288354
1533254400000,7525.71000000,7540.00000000,7282.44000000,7418.78000000,49.24301295960106
1533340800000,7412.27000000,7494.81000000,6926.00000000,7009.84000000,41.66363764803541
1533427200000,7009.84000000,7089.87000000,6882.29000000,7024.19000000,42.00099202739158
1533513600000,7024.19000000,7160.00000000,6821.00000000,6934.82000000,40.43277871253245
1533600000000,6935.00000000,7150.46000000,6670.00000000,6720.06000000,36.87017805018094
1533686400000,6720.63000000,6721.54000000,6123.00000000,6285.00000000,30.925472562979994
1533772800000,6283.27000000,6622.81000000,6178.60000000,6529.79000000,37.073269014189734
1533859200000,6529.79000000,6575.88000000,6026.39000000,6144.01000000,32.208105341840856
1533945600000,6148.13000000,6488.00000000,5971.00000000,6232.35000000,34.33323088434454
1534032000000,6222.55000000,6472.30000000,6130.00000000,6308.33000000,36.18611634422482
1534118400000,6308.56000000,6545.00000000,6145.04000000,6246.35000000,35.310834595149764
1534204800000,6248.25000000,6250.33000000,5880.00000000,6188.08000000,34.466753060019
1534291200000,6188.08000000,6609.00000000,6172.11000000,6267.16000000,36.678984767119154
1534377600000,6265.27000000,6480.00000000,6205.60000000,6311.75000000,37.95090499197035
1534464000000,6316.00000000,6585.00000000,6285.40000000,6584.49000000,45.201545323476495
1534550400000,6579.04000000,6620.00000000,6288.00000000,6387.96000000,41.44349980903698
1534636800000,6387.96000000,6541.00000000,6300.00000000,6477.53000000,43.73929085934661
1534723200000,6477.53000000,6530.00000000,6220.00000000,6254.84000000,39.58401454364103
1534809600000,6251.00000000,6500.00000000,6235.08000000,6480.00000000,45.24777824646715
1534896000000,6479.98000000,6882.54000000,6251.20000000,6360.89000000,42.95376376826439
1534982400000,6362.57000000,6576.99000000,6342.28000000,6525.01000000,46.94513460010224
1535068800000,6525.00000000,6725.00000000,6440.50000000,6681.64000000,50.504395616858524
1535155200000,6686.98000000,6789.00000000,6650.61000000,6733.64000000,51.66376159026554
1535241600000,6733.64000000,6775.27000000,6568.00000000,6700.00000000,50.834202625776605
1535328000000,6700.00000000,6940.51000000,6646.50000000,6908.64000000,55.59638314539854
1535414400000,6907.26000000,7135.00000000,6860.00000000,7076.11000000,59.026944921510406
1535500800000,7077.00000000,7133.81000000,6912.34000000,7031.22000000,57.73924326648947
1535587200000,7033.21000000,7063.63000000,6784.81000000,6984.84000000,56.37092866994004
1535673600000,6984.84000000,7089.00000000,6888.00000000,7011.21000000,56.99494853145318
1535760000000,7011.21000000,7275.00000000,7008.74000000,7200.01000000,61.2665007609198
1535846400000,7201.57000000,7345.45000000,7127.00000000,7302.01000000,63.38260270643525
1535932800000,7302.00000000,7338.28000000,7191.63000000,7263.02000000,61.98848757774067
1536019200000,7263.00000000,7410.00000000,7227.17000000,7359.06000000,64.08404510835078
1536105600000,7359.05000000,7397.30000000,6682.00000000,6700.00000000,45.53300581937224
1536192000000,6697.27000000,6725.00000000,6265.00000000,6516.01000000,41.88750832804118
1536278400000,6516.84000000,6544.00000000,6320.00000000,6395.54000000,39.64912986758738
1536364800000,6395.54000000,6478.00000000,6111.00000000,6185.05000000,36.02661868452124
1536451200000,6185.06000000,6441.00000000,6141.53000000,6250.81000000,37.93445736900415
1536537600000,6252.26000000,6373.98000000,6221.00000000,6312.00000000,39.735432519656186
1536624000000,6311.99000000,6404.00000000,6169.68000000,6294.91000000,39.39163129210797
1536710400000,6293.00000000,6360.00000000,6192.37000000,6338.62000000,40.80240376691863
1536796800000,6338.62000000,6535.00000000,6337.40000000,6487.38000000,45.455730612456016
1536883200000,6487.39000000,6584.99000000,6385.62000000,6476.63000000,45.179350716452326
1536969600000,6476.63000000,6565.45000000,6466.13000000,6514.96000000,46.43005333423063
1537056000000,6514.96000000,6524.62000000,6370.00000000,6505.00000000,46.135509182160064
1537142400000,6500.08000000,6533.84000000,6201.00000000,6248.69000000,39.23723417374567
1537228800000,6248.69000000,6390.00000000,6224.98000000,6336.45000000,42.41228567935801
1537315200000,6336.39000000,6517.70000000,6123.00000000,6391.89000000,44.389181654374255
1537401600000,6392.00000000,6540.00000000,6325.00000000,6492.00000000,47.86924322961632
1537488000000,6492.00000000,6784.86000000,6491.00000000,6759.02000000,55.8121819643114
1537574400000,6759.01000000,6839.03000000,6627.00000000,6723.05000000,54.6051952839982
1537660800000,6723.05000000,6788.23000000,6661.75000000,6708.00000000,54.07823638710123
1537747200000,6706.81000000,6730.00000000,6557.00000000,6581.39000000,49.73032884777524
1537833600000,6581.42000000,6584.01000000,6325.02000000,6447.54000000,45.55994507459048
1537920000000,6445.11000000,6557.99000000,6379.70000000,6465.12000000,46.198116492622965
1538006400000,6467.84000000,6750.00000000,6434.00000000,6689.13000000,53.65348473023982
1538092800000,6689.12000000,6814.80000000,6540.88000000,6634.58000000,51.77209240027414
1538179200000,6634.58000000,6636.00000000,6464.57000000,6596.38000000,50.43827927005458
1538265600000,6597.66000000,6662.00000000,6533.00000000,6626.57000000,51.50171221485369
1538352000000,6626.57000000,6667.09000000,6510.00000000,6611.61000000,50.9186780318399
1538438400000,6610.00000000,6640.00000000,6494.00000000,6525.79000000,47.5903018200677
1538524800000,6525.79000000,6549.00000000,6430.00000000,6510.00000000,46.98179811474952
1538611200000,6510.01000000,6643.46000000,6505.09000000,6593.79000000,50.59204103789495
1538697600000,6591.69000000,6697.00000000,6543.08000000,6635.65000000,52.338160479237295
1538784000000,6635.65000000,6651.00000000,6566.77000000,6594.27000000,50.440441676298505
1538870400000,6596.44000000,6640.00000000,6525.00000000,6615.26000000,51.40300532038366
1538956800000,6615.26000000,6715.60000000,6587.00000000,6673.01000000,54.04745800616939
1539043200000,6673.01000000,6685.38000000,6607.00000000,6656.61000000,53.16272913665725
1539129600000,6656.67000000,6659.95000000,6530.00000000,6631.00000000,51.73843837865802
1539216000000,6630.21000000,6633.92000000,6205.00000000,6252.68000000,36.276818632098376
1539302400000,6252.71000000,6360.00000000,6209.00000000,6298.01000000,38.64283664515703
1539388800000,6298.00000000,6345.00000000,6285.07000000,6332.93000000,40.47634702271105
1539475200000,6332.92000000,6416.00000000,6308.00000000,6339.34000000,40.82590418701522
1539561600000,6339.34000000,7680.00000000,6300.00000000,6752.50000000,57.962104224645216
1539648000000,6752.50000000,6900.00000000,6670.00000000,6759.27000000,58.17583411568186
1539734400000,6762.76000000,6811.12000000,6676.01000000,6740.89000000,57.32371531491752
1539820800000,6739.01000000,6796.00000000,6567.00000000,6618.96000000,51.89346387456541
1539907200000,6618.96000000,6648.14000000,6523.00000000,6528.88000000,48.256461619372956
1539993600000,6528.88000000,6617.65000000,6505.55000000,6588.40000000,50.71439566000817
1540080000000,6585.72000000,6663.90000000,6580.00000000,6590.11000000,50.78672495619799
1540166400000,6590.12000000,6639.00000000,6535.27000000,6581.20000000,50.371915265192094
1540252800000,6581.20000000,6595.00000000,6515.45000000,6553.51000000,49.031606840596595
1540339200000,6553.51000000,6630.00000000,6547.53000000,6565.50000000,49.65626529763626
1540425600000,6566.81000000,6575.09000000,6502.80000000,6528.09000000,47.692259398698226
1540512000000,6528.13000000,6600.00000000,6515.01000000,6538.63000000,48.312544675437636
1540598400000,6538.63000000,6558.35000000,6463.04000000,6505.60000000,46.45347212659762
1540684800000,6505.60000000,6514.17000000,6453.00000000,6489.93000000,45.55780967615127
1540771200000,6489.93000000,6505.01000000,6315.00000000,6344.50000000,38.19700648130008
1540857600000,6344.50000000,6395.00000000,6317.01000000,6330.87000000,37.5841016019268
1540944000000,6330.01000000,6428.00000000,6245.02000000,6371.93000000,40.67246115040474
1541030400000,6369.52000000,6442.65000000,6348.66000000,6410.00000000,43.46560923263583
1541116800000,6410.00000000,6460.34000000,6388.20000000,6433.98000000,45.215247691488244
1541203200000,6432.80000000,6439.97000000,6345.00000000,6387.09000000,42.448834135548765
1541289600000,6388.00000000,6525.00000000,6359.00000000,6485.85000000,49.46230719212276
1541376000000,6485.85000000,6504.39000000,6431.02000000,6468.99000000,48.3784010194368
1541462400000,6468.99000000,6531.31000000,6445.18000000,6519.11000000,51.762479823772935
1541548800000,6522.73000000,6615.15000000,6509.00000000,6578.46000000,55.48399300400235
1541635200000,6578.46000000,6594.00000000,6468.22000000,6479.84000000,48.753194028861095
1541721600000,6479.84000000,6511.53000000,6391.01000000,6419.99000000,45.171814952981094
1541808000000,6419.99000000,6475.55000000,6411.00000000,6433.05000000,46.1022405205852
1541894400000,6435.16000000,6462.14000000,6355.00000000,6449.81000000,47.337323716280245
1541980800000,6450.71000000,6497.00000000,6421.00000000,6453.07000000,47.588904235788725
1542067200000,6451.68000000,6498.00000000,6391.15000000,6457.66000000,47.96581850560744
1542153600000,6458.98000000,6482.84000000,5656.87000000,5922.41000000,25.203710034660542
1542240000000,5917.20000000,5939.54000000,5403.42000000,5753.40000000,21.701718001371912
1542326400000,5757.09000000,5782.89000000,5549.25000000,5655.94000000,19.9778715308787
1542412800000,5650.57000000,5656.60000000,5565.43000000,5628.29000000,19.504510038731777
1542499200000,5630.49000000,5738.17000000,5617.00000000,5662.00000000,21.93312575036822
1542585600000,5661.94000000,5664.00000000,4855.00000000,4910.03000000,12.716385074395852
1542672000000,4913.40000000,5048.24000000,4326.00000000,4558.86000000,10.497797370369183
1542758400000,4559.91000000,4787.20000000,4413.85000000,4661.07000000,15.138505662201652
1542844800000,4661.08000000,4721.77000000,4335.00000000,4370.00000000,13.061522025962894
1542931200000,4370.90000000,4484.00000000,4222.94000000,4420.61000000,15.23907793597092
1543017600000,4415.63000000,4527.00000000,3824.69000000,3932.44000000,12.092762631182536
1543104000000,3933.68000000,4233.00000000,3652.66000000,4085.78000000,17.831519975599903
1543190400000,4088.69000000,4206.00000000,3701.00000000,3862.20000000,16.1736050557677
1543276800000,3864.45000000,3940.00000000,3689.12000000,3875.21000000,16.659184895287726
1543363200000,3875.63000000,4394.47000000,3874.27000000,4264.85000000,29.778747366325614
1543449600000,4262.06000000,4450.38000000,4125.65000000,4295.84000000,30.712982509817426
1543536000000,4295.72000000,4341.36000000,3943.00000000,4041.32000000,27.479426990237695
1543622400000,4041.27000000,4299.99000000,3963.01000000,4190.02000000,31.98487096225227
1543708800000,4190.98000000,4312.99000000,4103.04000000,4161.01000000,31.572763567519875
1543795200000,4160.55000000,4179.00000000,3827.00000000,3884.01000000,27.87907039554923
1543881600000,3884.76000000,4085.00000000,3781.00000000,3951.64000000,30.03133714013446
1543968000000,3950.98000000,3970.00000000,3745.00000000,3769.84000000,27.643184778053797
1544054400000,3768.44000000,3899.99000000,3500.00000000,3508.75000000,24.61570852720135
1544140800000,3508.75000000,3549.99000000,3224.60000000,3403.55000000,23.498969556796755
1544227200000,3403.57000000,3495.00000000,3222.00000000,3410.93000000,23.760273501517798
1544313600000,3411.36000000,3658.00000000,3394.04000000,3545.37000000,28.548212456054227
1544400000000,3548.49000000,3610.00000000,3370.11000000,3432.88000000,27.019203885486082
1544486400000,3434.01000000,3480.00000000,3324.32000000,3380.39000000,26.311067662140807
1544572800000,3379.23000000,3492.00000000,3350.00000000,3445.00000000,28.785196954527336
1544659200000,3446.38000000,3460.00000000,3255.50000000,3302.06000000,26.653101700249604
1544745600000,3302.06000000,3335.39000000,3177.00000000,3224.17000000,25.542855111418138
1544832000000,3225.19000000,3276.50000000,3156.26000000,3211.72000000,25.361006284553085
1544918400000,3211.71000000,3294.00000000,3186.00000000,3228.67000000,26.132055522638776
1545004800000,3229.22000000,3585.00000000,3216.00000000,3509.08000000,37.61392214980056
1545091200000,3509.03000000,3678.59000000,3424.47000000,3652.98000000,42.54912607930986
1545177600000,3653.00000000,3912.73000000,3622.55000000,3662.22000000,42.86169130697842
1545264000000,3660.01000000,4120.00000000,3635.00000000,4049.62000000,54.12971579156694
1545350400000,4051.86000000,4139.99000000,3764.00000000,3838.66000000,48.51854655844717
1545436800000,3840.25000000,3979.00000000,3785.00000000,3948.91000000,51.35650206600707
1545523200000,3948.91000000,4021.53000000,3870.00000000,3929.71000000,50.83098045101874
1545609600000,3929.71000000,4198.00000000,3924.83000000,4008.01000000,52.94563896241936
1545696000000,4010.11000000,4020.00000000,3646.41000000,3745.79000000,45.836048266671
1545782400000,3745.56000000,3837.15000000,3656.74000000,3777.74000000,46.773888536366776
1545868800000,3777.74000000,3813.98000000,3535.00000000,3567.91000000,41.670813913284185
1545955200000,3567.89000000,3887.25000000,3540.04000000,3839.26000000,49.36443866515427
1546041600000,3839.00000000,3892.00000000,3670.00000000,3695.32000000,45.90547555389332
1546128000000,3696.71000000,3903.50000000,3657.90000000,3801.91000000,48.76827143702373
1546214400000,3803.12000000,3810.00000000,3630.33000000,3702.90000000,46.31628493282838
1546300800000,3701.23000000,3810.16000000,3642.00000000,3797.14000000,48.947397904630535
1546387200000,3796.45000000,3882.14000000,3750.45000000,3858.56000000,50.64519426402029
1546473600000,3857.57000000,3862.74000000,3730.00000000,3766.78000000,48.07250466712561
1546560000000,3767.20000000,3823.64000000,3703.57000000,3792.01000000,48.84184395626904
1546646400000,3790.09000000,3840.99000000,3751.00000000,3770.96000000,48.20020757901801
1546732800000,3771.12000000,4027.71000000,3740.00000000,3987.60000000,54.783790486490226
1546819200000,3987.62000000,4017.90000000,3921.53000000,3975.45000000,54.36645280225393
1546905600000,3976.76000000,4069.80000000,3903.00000000,3955.13000000,53.630617815918946
1546992000000,3955.45000000,4006.81000000,3930.04000000,3966.65000000,54.01064981591519
1547078400000,3966.06000000,3996.01000000,3540.00000000,3585.88000000,41.81258788532247
1547164800000,3585.88000000,3658.00000000,3465.00000000,3601.31000000,42.380484033015776
1547251200000,3601.31000000,3618.19000000,3530.00000000,3583.13000000,41.86207416563176
1547337600000,3584.10000000,3611.10000000,3441.30000000,3476.81000000,38.867726285291695
1547424000000,3477.56000000,3671.87000000,3467.02000000,3626.09000000,44.834262518115395
1547510400000,3626.08000000,3648.42000000,3516.62000000,3553.06000000,42.641610611399294
1547596800000,3553.06000000,3645.00000000,3543.51000000,3591.84000000,44.20212755256769
1547683200000,3591.84000000,3634.70000000,3530.39000000,3616.21000000,45.210911181194675
1547769600000,3613.32000000,3620.00000000,3565.75000000,3594.87000000,44.45302279286278
1547856000000,3594.87000000,3720.00000000,3594.23000000,3665.30000000,47.57648385695962
1547942400000,3665.75000000,3693.73000000,3475.00000000,3539.28000000,42.9253776047162
1548028800000,3539.26000000,3559.51000000,3475.50000000,3526.90000000,42.48596224841519
1548115200000,3526.88000000,3608.50000000,3434.85000000,3570.93000000,44.65588982613624
1548201600000,3570.41000000,3607.98000000,3514.50000000,3552.82000000,43.92187189332831
1548288000000,3552.97000000,3589.00000000,3529.22000000,3569.62000000,44.82786158129891
1548374400000,3569.07000000,3587.15000000,3522.51000000,3565.29000000,44.62773815931192
1548460800000,3566.69000000,3662.94000000,3545.00000000,3565.25000000,44.62575621126943
1548547200000,3565.62000000,3579.00000000,3486.00000000,3550.84000000,43.869893977721574
1548633600000,3550.05000000,3557.75000000,3380.27000000,3434.15000000,38.22383219526917
1548720000000,3434.00000000,3443.45000000,3349.92000000,3411.04000000,37.20264846062141
1548806400000,3410.04000000,3478.00000000,3387.10000000,3458.18000000,40.683757379311054
1548892800000,3457.50000000,3489.20000000,3418.80000000,3434.10000000,39.47982232078295
1548979200000,3434.10000000,3488.00000000,3401.20000000,3462.07000000,41.640136615233295
1549065600000,3462.20000000,3526.40000000,3440.29000000,3504.77000000,44.875207525146735
1549152000000,3504.06000000,3511.09000000,3426.00000000,3458.11000000,42.12710639784048
1549238400000,3458.11000000,3484.88000000,3433.31000000,3463.22000000,42.542095671177684
1549324800000,3463.22000000,3478.97000000,3448.43000000,3471.59000000,43.25979381779162
1549411200000,3471.57000000,3482.72000000,3380.00000000,3405.37000000,39.09874109290239
1549497600000,3407.00000000,3426.45000000,3390.00000000,3398.40000000,38.67704426310019
1549584000000,3398.40000000,3733.58000000,3373.10000000,3659.04000000,57.24659041915087
1549670400000,3660.27000000,3680.02000000,3625.13000000,3665.18000000,57.572530171313275
1549756800000,3665.18000000,3684.99000000,3609.76000000,3680.06000000,58.40023725643052
1549843200000,3679.75000000,3684.90000000,3615.53000000,3631.05000000,54.620580958122176
1549929600000,3631.05000000,3667.60000000,3582.34000000,3631.46000000,54.64702496833318
1550016000000,3631.51000000,3670.00000000,3591.75000000,3609.40000000,52.86210331362767
1550102400000,3608.34000000,3626.40000000,3568.11000000,3590.56000000,51.32039332972674
1550188800000,3590.57000000,3653.23000000,3573.45000000,3602.47000000,52.268118351977556
1550275200000,3602.49000000,3648.20000000,3597.91000000,3618.41000000,53.57094423231186
1550361600000,3617.22000000,3700.11000000,3604.40000000,3667.58000000,57.430790291907776
1550448000000,3667.62000000,3925.00000000,3655.00000000,3898.60000000,70.03526249749738
1550534400000,3897.35000000,3994.52000000,3856.00000000,3907.79000000,70.41059478690678
1550620800000,3907.35000000,3986.98000000,3870.66000000,3969.74000000,72.87694392103411
1550707200000,3969.74000000,4016.48000000,3901.03000000,3937.31000000,69.60612790159513
1550793600000,3937.31000000,3988.00000000,3926.65000000,3962.00000000,70.68486756900903
1550880000000,3962.00000000,4162.02000000,3933.15000000,4117.76000000,76.38027699323352
1550966400000,4118.00000000,4198.00000000,3712.66000000,3743.56000000,50.83038704847858
1551052800000,3743.56000000,3872.66000000,3740.00000000,3827.92000000,54.52365508755639
1551139200000,3828.44000000,3841.51000000,3777.00000000,3809.23000000,53.56371931256098
1551225600000,3809.31000000,3838.85000000,3677.17000000,3818.07000000,53.97644831997638
1551312000000,3818.04000000,3888.00000000,3763.87000000,3813.69000000,53.7216693405271
1551398400000,3814.26000000,3857.00000000,3813.01000000,3823.00000000,54.21635566249908
1551484800000,3822.17000000,3841.31000000,3772.25000000,3819.93000000,54.01132894502375
1551571200000,3819.97000000,3835.00000000,3781.32000000,3807.75000000,53.152517988796355
1551657600000,3807.32000000,3830.00000000,3670.69000000,3715.30000000,47.03870213114429
1551744000000,3716.10000000,3877.10000000,3703.55000000,3857.73000000,55.5260738565453
1551830400000,3857.58000000,3907.00000000,3813.09000000,3861.84000000,55.746461700223314
1551916800000,3861.84000000,3905.40000000,3840.40000000,3873.64000000,56.414269312209285
1552003200000,3873.63000000,3932.00000000,3800.00000000,3864.89000000,55.742529992967505
1552089600000,3864.88000000,3971.75000000,3854.75000000,3943.04000000,60.29044589671834
1552176000000,3943.43000000,3943.43000000,3881.69000000,3916.82000000,58.13205593312348
1552262400000,3915.99000000,3936.98000000,3830.00000000,3871.61000000,54.50852204935017
1552348800000,3871.61000000,3905.20000000,3826.06000000,3882.73000000,55.247428742265456
1552435200000,3882.69000000,3893.56000000,3840.00000000,3866.00000000,53.83076765809288
1552521600000,3866.00000000,3920.00000000,3810.43000000,3877.12000000,54.66291647915419
1552608000000,3877.12000000,3939.22000000,3872.20000000,3923.76000000,58.076018770777374
1552694400000,3924.46000000,4056.98000000,3921.98000000,4005.98000000,63.318600781710465
1552780800000,4005.98000000,4012.00000000,3950.01000000,3981.14000000,60.843155958419516
1552867200000,3981.85000000,4037.00000000,3953.33000000,3987.81000000,61.28088592478851
1552953600000,3987.83000000,4031.00000000,3970.00000000,4015.53000000,63.125788411605186
1553040000000,4017.48000000,4050.00000000,3980.50000000,4043.04000000,64.91260970827022
1553126400000,4043.04000000,4069.32000000,3880.01000000,3980.64000000,58.04222421318727
1553212800000,3980.85000000,4008.00000000,3968.25000000,3986.93000000,58.5188239911919
1553299200000,3987.89000000,4018.83000000,3978.01000000,4006.01000000,60.002986150771896
1553385600000,4006.01000000,4006.02000000,3950.00000000,3992.18000000,58.372682726709904
1553472000000,3991.35000000,3999.30000000,3888.71000000,3936.12000000,52.183358933274334
1553558400000,3935.47000000,3958.98000000,3894.00000000,3948.55000000,53.3641052038238
1553644800000,3948.77000000,4048.00000000,3936.15000000,4038.05000000,60.85871731952538
1553731200000,4039.58000000,4039.70000000,4002.00000000,4027.81000000,59.67704313379524
1553817600000,4028.22000000,4123.71000000,4024.03000000,4103.25000000,65.05960650429674
1553904000000,4104.24000000,4140.00000000,4052.00000000,4106.97000000,65.30554290895196
1553990400000,4106.99000000,4116.12000000,4082.57000000,4103.95000000,64.9061232973604
1554076800000,4102.44000000,4158.70000000,4067.00000000,4144.56000000,67.76150897262306
1554163200000,4144.54000000,4897.99000000,4140.54000000,4857.29000000,87.29686051060106
1554249600000,4857.19000000,5275.01000000,4753.50000000,4932.60000000,88.11628871591522
1554336000000,4932.59000000,5039.08000000,4777.00000000,4898.66000000,85.44136206086267
1554422400000,4898.64000000,5028.22000000,4880.62000000,5004.95000000,86.7934651791963
1554508800000,5004.96000000,5205.00000000,4928.59000000,5043.89000000,87.2602722641707
1554595200000,5042.07000000,5234.00000000,5026.00000000,5170.27000000,88.6611052781901
1554681600000,5170.27000000,5305.00000000,5039.00000000,5236.90000000,89.3274089923556
1554768000000,5238.38000000,5238.40000000,5076.68000000,5150.00000000,82.51690737351333
1554854400000,5150.00000000,5422.00000000,5135.00000000,5308.25000000,84.79097949638764
1554940800000,5307.86000000,5332.67000000,4927.00000000,5017.37000000,67.42937252969556
1555027200000,5017.37000000,5080.58000000,4861.22000000,5048.01000000,68.16872892207294
1555113600000,5047.00000000,5099.00000000,5004.00000000,5045.22000000,68.0173214328653
1555200000000,5047.45000000,5152.99000000,5000.00000000,5131.30000000,70.21536917558153
1555286400000,5131.28000000,5167.38000000,4950.00000000,5024.95000000,64.33270545483609
1555372800000,5024.95000000,5197.72000000,5003.94000000,5173.72000000,68.32988806860399
1555459200000,5173.72000000,5230.40000000,5146.80000000,5202.82000000,69.06029075021495
1555545600000,5202.41000000,5287.00000000,5198.80000000,5258.44000000,70.46248873893252
1555632000000,5258.44000000,5320.00000000,5175.00000000,5258.68000000,70.46870802451679
1555718400000,5258.68000000,5333.42000000,5230.10000000,5291.73000000,71.36291951277877
1555804800000,5292.91000000,5314.35000000,5165.00000000,5256.14000000,68.94198636246098
1555891200000,5257.41000000,5400.00000000,5208.35000000,5357.14000000,71.85954365686837
1555977600000,5357.14000000,5600.00000000,5332.41000000,5493.31000000,75.23702722158865
1556064000000,5490.91000000,5582.20000000,5333.35000000,5415.00000000,70.03137409374052
1556150400000,5415.00000000,5491.84000000,5102.00000000,5219.90000000,59.06637402545968
1556236800000,5220.47000000,5510.00000000,5161.62000000,5314.10000000,62.148021082697646
1556323200000,5315.00000000,5342.50000000,5257.67000000,5295.69000000,61.178649827240214
1556409600000,5295.69000000,5340.00000000,5259.48000000,5307.52000000,61.59320896763513
1556496000000,5309.81000000,5332.00000000,5178.80000000,5238.14000000,57.7015265130928
1556582400000,5238.14000000,5339.98000000,5192.15000000,5320.81000000,60.87379959315642
1556668800000,5321.94000000,5402.00000000,5316.20000000,5383.20000000,63.12165818976454
1556755200000,5383.20000000,5538.00000000,5370.00000000,5492.87000000,66.73903461941356
1556841600000,5494.81000000,5844.00000000,5477.57000000,5772.69000000,73.80044979676995
1556928000000,5770.62000000,5900.00000000,5587.45000000,5829.45000000,74.96165975382412
1557014400000,5829.83000000,5839.90000000,5696.00000000,5775.62000000,71.71530882447365
1557100800000,5773.18000000,5805.00000000,5619.14000000,5747.79000000,70.02683520215449
1557187200000,5749.92000000,6028.41000000,5747.74000000,5846.34000000,72.4962937161725
1557273600000,5846.34000000,6014.72000000,5772.20000000,5987.29000000,75.59348506748307
1557360000000,5986.66000000,6224.55000000,5983.71000000,6209.18000000,79.5060368667212
1557446400000,6209.95000000,6468.92000000,6172.00000000,6373.33000000,81.82700263139469
1557532800000,6375.16000000,7343.99000000,6372.85000000,7076.22000000,88.06170995181522
1557619200000,7076.24000000,7521.78000000,6750.00000000,6967.31000000,83.29339276896832
1557705600000,6968.24000000,8100.00000000,6870.00000000,7790.71000000,88.40515592151793
1557792000000,7795.62000000,8366.00000000,7599.56000000,7947.56000000,89.08996120023942
1557878400000,7945.26000000,8249.00000000,7850.00000000,8169.87000000,89.99215895957836
1557964800000,8169.08000000,8320.00000000,7705.00000000,7866.59000000,80.2433020301844
1558051200000,7868.67000000,7925.00000000,6913.00000000,7355.26000000,67.05415002600014
1558137600000,7355.28000000,7458.00000000,7156.61000000,7257.45000000,64.8581159289259
1558224000000,7257.32000000,8275.09000000,7243.08000000,8148.48000000,73.40350104549054
1558310400000,8147.94000000,8156.03000000,7553.00000000,7938.15000000,69.13015828827477
1558396800000,7937.16000000,8042.32000000,7771.00000000,7904.87000000,68.45111376350066
1558483200000,7904.48000000,8016.00000000,7465.00000000,7628.43000000,62.92223471873556
1558569600000,7627.80000000,7940.98000000,7461.00000000,7851.51000000,65.35416979980407
1558656000000,7849.95000000,8130.00000000,7766.00000000,7964.87000000,66.55465815232753
1558742400000,7964.52000000,8091.80000000,7908.34000000,8025.41000000,67.20814997868199
1558828800000,8023.00000000,8740.00000000,7833.42000000,8614.43000000,72.78069792825012
1558915200000,8612.54000000,8908.32000000,8589.00000000,8756.32000000,73.93000295892827
1559001600000,8752.52000000,8798.49000000,8510.63000000,8715.64000000,72.97859309889954
1559088000000,8716.87000000,8750.00000000,8406.60000000,8645.68000000,71.27969894814193
1559174400000,8646.50000000,9074.26000000,8005.00000000,8269.54000000,62.813160531821175
1559260800000,8267.10000000,8594.00000000,8108.50000000,8555.00000000,66.10373896269964
1559347200000,8555.00000000,8626.00000000,8442.36000000,8544.07000000,65.86342066229248
1559433600000,8545.10000000,8814.78000000,8524.00000000,8725.98000000,67.95169241753737
1559520000000,8726.00000000,8800.95000000,8080.80000000,8115.82000000,55.65373064409707
1559606400000,8115.66000000,8115.66000000,7481.02000000,7687.03000000,48.94925868991851
1559692800000,7687.04000000,7896.70000000,7572.78000000,7776.50000000,50.294777553186556
1559779200000,7778.08000000,7868.13000000,7444.58000000,7786.70000000,50.45509991882165
1559865600000,7787.57000000,8100.00000000,7737.49000000,7980.53000000,53.52296338509931
1559952000000,7978.94000000,8044.65000000,7751.00000000,7893.62000000,51.96909002641613
1560038400000,7895.28000000,7935.00000000,7506.66000000,7628.13000000,47.438359496892076
1560124800000,7627.57000000,8020.00000000,7511.00000000,7982.75000000,53.295451425121556
1560211200000,7981.00000000,8010.00000000,7692.23000000,7884.90000000,51.58725489549643
1560297600000,7884.90000000,8200.00000000,7788.99000000,8127.64000000,55.40574608929234
1560384000000,8127.64000000,8309.82000000,8010.03000000,8218.54000000,56.780481832369965
1560470400000,8216.44000000,8684.41000000,8144.32000000,8650.00000000,62.66391047738487
1560556800000,8650.88000000,8864.99000000,8567.63000000,8808.70000000,64.57416708564445
